ratio,gpt_mean,gpt_std,gpt_cv,deepseek_mean,deepseek_std,deepseek_cv,cv_ratio,levene_statistic,levene_p,variances_differ
1.0,20.331858407079647,14.890434336002967,0.7323695669067836,20.636184857423796,14.651598691530408,0.7099955148085207,0.9694497790333352,0.7070842661097797,0.4004629143419395,NO
0.7,25.94542772861357,15.451858540482412,0.5955522761893625,117.66175024582104,98.95449346922886,0.8410081718357186,1.412148362889156,619.6580353264451,1.9797186278010463e-127,YES
0.5,18.422320550639135,8.66869084734753,0.4705536864109545,298.5540806293019,146.20776165340322,0.4897195219881832,1.0407303908793317,2020.999891081089,0.0,YES
0.3,38.50934119960669,17.162776765563844,0.4456782752164853,798.4079724409448,388.26248614074,0.48629585317606316,1.0911365444946766,622.0946393163056,6.935398710654911e-128,YES
